Date,BTC-USD,GLD,SPY,^VIX
2020-05-16,9377.013671875,163.92999267578125,263.8791809082031,31.889999389648438
2020-05-17,9670.7392578125,163.92999267578125,263.8791809082031,31.889999389648438
2020-05-18,9726.5751953125,162.69000244140625,271.91680908203125,29.299999237060547
2020-05-19,9729.0380859375,164.25999450683594,269.1239929199219,30.530000686645508
2020-05-20,9522.9814453125,164.64999389648438,273.69573974609375,27.989999771118164
2020-05-21,9081.76171875,162.25,271.8062438964844,29.530000686645508
2020-05-22,9182.5771484375,163.2100067138672,272.3223876953125,28.15999984741211
2020-05-23,9209.287109375,163.2100067138672,272.3223876953125,28.15999984741211
2020-05-24,8790.3681640625,163.2100067138672,272.3223876953125,28.15999984741211
2020-05-25,8906.9345703125,163.2100067138672,272.3223876953125,28.15999984741211
2020-05-26,8835.052734375,160.88999938964844,275.67755126953125,28.010000228881836
2020-05-27,9181.017578125,161.17999267578125,279.7793884277344,27.6200008392334
2020-05-28,9525.7509765625,161.72000122070312,279.26324462890625,28.59000015258789
2020-05-29,9439.1240234375,162.91000366210938,280.5075378417969,27.510000228881836
2020-05-30,9700.4140625,162.91000366210938,280.5075378417969,27.510000228881836
2020-05-31,9461.05859375,162.91000366210938,280.5075378417969,27.510000228881836
2020-06-01,10167.2685546875,163.66000366210938,281.641357421875,28.229999542236328
2020-06-02,9529.8037109375,162.60000610351562,283.9732666015625,26.84000015258789
2020-06-03,9656.7177734375,159.60000610351562,287.75250244140625,25.65999984741211
2020-06-04,9800.63671875,161.27999877929688,286.9966735839844,25.809999465942383
2020-06-05,9665.533203125,158.00999450683594,294.35223388671875,24.520000457763672
2020-06-06,9653.6796875,158.00999450683594,294.35223388671875,24.520000457763672
2020-06-07,9758.8525390625,158.00999450683594,294.35223388671875,24.520000457763672
2020-06-08,9771.4892578125,159.72000122070312,297.91021728515625,25.809999465942383
2020-06-09,9795.7001953125,161.25999450683594,295.6887512207031,27.56999969482422
2020-06-10,9870.0947265625,163.57000732421875,294.0389099121094,27.56999969482422
2020-06-11,9321.78125,162.38999938964844,277.08782958984375,40.790000915527344
2020-06-12,9480.84375,162.6199951171875,280.4061584472656,36.09000015258789
2020-06-13,9475.27734375,162.6199951171875,280.4061584472656,36.09000015258789
2020-06-14,9386.7880859375,162.6199951171875,280.4061584472656,36.09000015258789
2020-06-15,9450.7021484375,162.3300018310547,283.0238952636719,34.400001525878906
2020-06-16,9538.0244140625,162.25,288.4714050292969,33.66999816894531
2020-06-17,9480.2548828125,162.55999755859375,287.273193359375,33.470001220703125
2020-06-18,9411.8408203125,162.24000549316406,287.3838195800781,32.939998626708984
2020-06-19,9288.0185546875,164.02999877929688,285.7414245605469,35.119998931884766
2020-06-20,9332.3408203125,164.02999877929688,285.7414245605469,35.119998931884766
2020-06-21,9303.6298828125,164.02999877929688,285.7414245605469,35.119998931884766
2020-06-22,9648.7177734375,165.08999633789062,287.5744323730469,31.770000457763672
2020-06-23,9629.658203125,166.47999572753906,288.8984069824219,31.3700008392334
2020-06-24,9313.6103515625,165.89999389648438,281.5290222167969,33.84000015258789
2020-06-25,9264.8134765625,165.8000030517578,284.5471496582031,32.220001220703125
2020-06-26,9162.91796875,166.5399932861328,277.7887268066406,34.72999954223633
2020-06-27,9045.390625,166.5399932861328,277.7887268066406,34.72999954223633
2020-06-28,9143.58203125,166.5399932861328,277.7887268066406,34.72999954223633
2020-06-29,9190.8544921875,166.6300048828125,281.8716125488281,31.780000686645508
2020-06-30,9137.9931640625,167.3699951171875,285.4822082519531,30.43000030517578
2020-07-01,9228.3251953125,166.6199951171875,287.4819030761719,28.6200008392334
2020-07-02,9123.41015625,166.97999572753906,289.06512451171875,27.68000030517578
2020-07-03,9087.3037109375,166.97999572753906,289.06512451171875,27.68000030517578
2020-07-04,9132.48828125,166.97999572753906,289.06512451171875,27.68000030517578
2020-07-05,9073.9423828125,166.97999572753906,289.06512451171875,27.68000030517578
2020-07-06,9375.474609375,167.97999572753906,293.5274963378906,27.940000534057617
2020-07-07,9252.27734375,169.0399932861328,290.5000915527344,29.43000030517578
2020-07-08,9428.3330078125,170.08999633789062,292.7219543457031,28.079999923706055
2020-07-09,9277.9677734375,169.6300048828125,291.0555725097656,29.260000228881836
2020-07-10,9278.8076171875,169.19000244140625,294.02740478515625,27.290000915527344
2020-07-11,9240.3466796875,169.19000244140625,294.02740478515625,27.290000915527344
2020-07-12,9276.5,169.19000244140625,294.02740478515625,27.290000915527344
2020-07-13,9243.6142578125,169.39999389648438,291.4814758300781,32.189998626708984
2020-07-14,9243.2138671875,170.19000244140625,295.2586669921875,29.520000457763672
2020-07-15,9192.8369140625,170.33999633789062,297.97137451171875,27.760000228881836
2020-07-16,9132.2275390625,168.72999572753906,296.9898681640625,28.0
2020-07-17,9151.392578125,170.1199951171875,297.8509826660156,25.68000030517578
2020-07-18,9159.0400390625,170.1199951171875,297.8509826660156,25.68000030517578
2020-07-19,9185.8173828125,170.1199951171875,297.8509826660156,25.68000030517578
2020-07-20,9164.2314453125,170.94000244140625,300.2580871582031,24.459999084472656
2020-07-21,9374.8876953125,173.0,300.89691162109375,24.84000015258789
2020-07-22,9525.36328125,175.6300048828125,302.609619140625,24.31999969482422
2020-07-23,9581.072265625,177.17999267578125,298.9990539550781,26.079999923706055
2020-07-24,9536.892578125,178.6999969482422,297.07330322265625,25.84000015258789
2020-07-25,9677.11328125,178.6999969482422,297.07330322265625,25.84000015258789
2020-07-26,9905.1669921875,178.6999969482422,297.07330322265625,25.84000015258789
2020-07-27,10990.873046875,182.22999572753906,299.2395935058594,24.739999771118164
2020-07-28,10912.8232421875,183.75,297.341796875,25.440000534057617
2020-07-29,11100.4677734375,185.1300048828125,300.9987487792969,24.100000381469727
2020-07-30,11111.2138671875,183.75999450683594,299.9248352050781,24.760000228881836
2020-07-31,11323.466796875,185.42999267578125,302.29486083984375,24.459999084472656
2020-08-01,11759.5927734375,185.42999267578125,302.29486083984375,24.459999084472656
2020-08-02,11053.6142578125,185.42999267578125,302.29486083984375,24.459999084472656
2020-08-03,11246.3486328125,185.63999938964844,304.39642333984375,24.280000686645508
2020-08-04,11205.892578125,189.58999633789062,305.5722351074219,23.760000228881836
2020-08-05,11747.0224609375,191.35000610351562,307.4701232910156,22.989999771118164
2020-08-06,11779.7734375,193.88999938964844,309.5254211425781,22.649999618530273
2020-08-07,11601.47265625,190.80999755859375,309.7476501464844,22.209999084472656
2020-08-08,11754.0458984375,190.80999755859375,309.7476501464844,22.209999084472656
2020-08-09,11675.7392578125,190.80999755859375,309.7476501464844,22.209999084472656
